date,temp,humidity,wind_speed,meanpressure,meanrainfall,dewpoint
5/16/2009,29.91,71.25,3.513333333,100.48,9.54,23.77
5/17/2009,30.05,69.69,3.48,100.56,8.62,23.39
5/18/2009,29.26,79.75,4.73,100.45,37.71,25.19
5/19/2009,29.54,76.69,3.673333333,100.46,6.67,24.61
5/20/2009,30.72,70.12,2.666666667,100.36,1.25,24.09
5/21/2009,32.3,61.75,2.016666667,100.3,0.11,23.19
5/22/2009,32.69,60.56,1.736666667,100.22,0.12,23.22
5/23/2009,32.58,61.25,2.67,100.09,1.86,23.33
5/24/2009,29.27,76.5,3.31,99.91,10.53,24.54
5/25/2009,27.61,85.25,8.75,99.42,33.63,24.86
5/26/2009,29.05,83.69,8.76,99.63,24.66,25.92
5/27/2009,29.94,76.69,2.446666667,100.07,5.57,24.91
5/28/2009,30.16,74.44,3.51,100.17,0.03,24.69
5/29/2009,30.17,77.56,2.526666667,100.22,4.72,25.51
5/30/2009,29.37,79.12,3.153333333,100.15,12.32,25.14
5/31/2009,28.76,80.12,3.62,100.19,6.77,24.76
6/1/2009,28.58,82.12,4.176666667,100.04,6.89,24.97
6/2/2009,30.08,75.31,3.213333333,99.94,6.09,24.69
6/3/2009,30.55,73.44,2.283333333,99.95,4.34,24.75
6/4/2009,30.21,76,2.706666667,99.83,6.13,25.12
6/5/2009,28.77,82.5,2.28,99.73,14.82,25.36
6/6/2009,29.3,77.81,3.223333333,99.49,10.15,24.84
6/7/2009,28.51,79.75,4.27,99.39,14.23,24.55
6/8/2009,29.23,80.19,2.956666667,99.65,19.69,25.27
6/9/2009,29.77,83.75,5.436666667,100.04,15.14,26.5
6/10/2009,29.33,81.81,4.89,100.3,7.13,25.63
6/11/2009,29.2,81.56,4.013333333,100.26,4.02,25.45
6/12/2009,29.02,83.69,3.8,100.25,9.69,25.76
6/13/2009,28.19,89.56,3.606666667,100.39,19.6,26.27
6/14/2009,28.37,86.88,3.676666667,100.35,7.68,25.83
6/15/2009,28.58,89.75,3.646666667,100.09,5.08,26.69
6/16/2009,28.98,86.44,3.353333333,99.97,2.21,26.37
6/17/2009,29.56,82.44,2.186666667,99.94,0.13,26.05
6/18/2009,29,86,2.71,99.93,0.26,26.3
6/19/2009,30.02,81.38,3.51,99.89,0.95,26.15
6/20/2009,29.39,84.06,4.78,99.97,5.83,26.26
6/21/2009,29.52,83.5,5.036666667,99.96,4.37,26.27
6/22/2009,29.44,85.62,4.443333333,99.87,0.21,26.66
6/23/2009,30.06,81.56,4.103333333,99.9,1.04,26.33
6/24/2009,29.64,82.44,3.686666667,100.01,4.92,26.15
6/25/2009,28.82,85.81,3.976666667,100.02,6.18,26.1
6/26/2009,28.99,83.75,4.58,99.96,0.42,25.83
6/27/2009,29.62,85.06,4.736666667,99.89,6.88,26.69
6/28/2009,29.24,86.56,4.95,99.98,15.6,26.65
6/29/2009,28.65,91.44,5.88,99.99,32.15,27.12
6/30/2009,28.69,91.94,5.48,100.07,45.07,27.26
7/1/2009,28.28,89.94,4.646666667,100.09,36.26,26.44
7/2/2009,28.08,91.5,4.42,99.96,32.91,26.55
7/3/2009,27.62,92.06,5.13,99.9,24.78,26.21
7/4/2009,27.89,88.81,6.13,99.91,4.66,25.83
7/5/2009,27.98,88.75,4.11,99.89,1.94,25.89
7/6/2009,28.33,90,4.05,99.84,4.96,26.48
7/7/2009,28.44,89.88,4.463333333,99.84,6.06,26.58
7/8/2009,28.59,88.62,4.9,99.91,2.95,26.45
7/9/2009,28.45,88.25,4.03,100.05,4.99,26.23
7/10/2009,28.08,88.81,4.746666667,100.13,4.53,25.98
7/11/2009,28.78,87,4.33,99.98,1.36,26.29
7/12/2009,29.19,86.31,4.593333333,99.68,1.2,26.55
7/13/2009,29.44,86,3.353333333,99.62,2.39,26.72
7/14/2009,28.7,87.88,3.95,99.61,3.41,26.42
7/15/2009,29.17,86,6.04,99.76,2.76,26.45
7/16/2009,29.19,86.12,5.203333333,99.94,7.74,26.5
7/17/2009,29.32,84.56,4.03,99.79,0.6,26.27
7/18/2009,28.35,89.75,3.293333333,99.83,6.96,26.47
7/19/2009,29.23,85,3.81,99.75,8.44,26.3
7/20/2009,29.46,83,4.85,99.74,0.4,26.1
7/21/2009,28.21,87.94,4.803333333,100.02,2.94,25.96
7/22/2009,28.49,87.5,6.323333333,100.06,7.68,26.12
7/23/2009,29.08,85.31,4.306666667,100.06,2.87,26.19
7/24/2009,29.36,84.75,3.47,100,2.3,26.4
7/25/2009,29.59,85.38,3.06,99.84,7.57,26.75
7/26/2009,29.52,85.44,2.566666667,99.68,16,26.71
7/27/2009,28.52,90.75,3.52,99.67,77.76,26.84
7/28/2009,28.76,88.81,5.403333333,99.76,81.09,26.66
7/29/2009,28.73,89.38,3.633333333,99.91,27.9,26.76
7/30/2009,28.37,88.38,3.1,100.01,18.97,26.2
7/31/2009,29.16,87.75,3.47,99.9,15.39,26.84
8/1/2009,29.73,83.12,1.953333333,99.87,3.62,26.43
8/2/2009,31.07,76.19,0.63,99.82,5.32,26.26
8/3/2009,29.78,87.38,1.626666667,99.79,4.62,27.4
8/4/2009,29.41,89.94,3.163333333,99.77,12.15,27.54
8/5/2009,29.83,87.75,1.91,99.73,20.29,27.51
8/6/2009,29.76,84.88,1.27,99.79,49.25,26.81
8/7/2009,29.86,85.12,1.78,99.77,13.74,26.97
8/8/2009,28.87,90.44,2.766666667,99.69,10.03,27.14
8/9/2009,29.29,88.25,3.28,99.65,6.41,27.05
8/10/2009,29.27,89.38,4.336666667,99.8,1.78,27.27
8/11/2009,28.82,89.62,4.663333333,100.18,1.43,26.89
8/12/2009,28.72,89.38,4.66,100.24,0.78,26.73
8/13/2009,28.2,90.75,4.453333333,100.26,7.11,26.51
8/14/2009,27.83,91.31,3.83,100.39,12.42,26.28
8/15/2009,27.75,91.19,4.77,100.51,12.68,26.15
8/16/2009,27.85,89.25,4.49,100.6,10.18,25.85
8/17/2009,27.98,88,4.57,100.68,5.46,25.69
8/18/2009,28.08,89.69,4.963333333,100.59,49.6,26.16
8/19/2009,27.66,92.06,4.676666667,100.61,28.19,26.25
8/20/2009,27.21,92.69,4.88,100.58,30.85,25.91
8/21/2009,26.68,93.25,4.346666667,100.41,4.38,25.49
8/22/2009,27.63,88.62,3.45,100.22,5.53,25.49
8/23/2009,27.42,89.81,3.11,100.22,5.63,25.55
8/24/2009,27.78,86.81,2.67,100.33,25.69,25.3
8/25/2009,27.55,88.31,3.583333333,100.3,4.22,25.4
8/26/2009,26.98,89.31,4.526666667,100.36,15.45,25.03
8/27/2009,26.82,92.69,5.78,100.37,12.17,25.54
8/28/2009,27.26,91.25,2.83,100.54,8.66,25.67
8/29/2009,28.58,85.25,1.803333333,100.5,0.36,25.73
8/30/2009,29.11,84.44,1.186666667,100.5,22.65,26.11
8/31/2009,29.78,79,0.896666667,100.5,17.66,25.62
9/1/2009,29.28,82.12,1.54,100.42,2.92,25.78
9/2/2009,29.08,85,1.703333333,100.21,2.14,26.15
9/3/2009,27.82,93.56,3.436666667,100.04,6.8,26.69
9/4/2009,27.55,93.5,3.95,100.08,6.53,26.4
9/5/2009,27.3,92.38,5.713333333,99.87,12.79,25.95
9/6/2009,27.51,90.88,4.69,99.86,8.48,25.86
9/7/2009,28.01,89.44,3.61,99.92,4.65,26.05
9/8/2009,27.33,91.69,5.996666667,100.11,7.52,25.86
9/9/2009,26.58,91.25,4.146666667,100.58,7.05,25.01
9/10/2009,26.52,89.56,2.066666667,100.58,10.27,24.59
9/11/2009,27.59,83.75,1.85,100.59,5.34,24.44
9/12/2009,28.87,82.5,1.363333333,100.57,0,25.46
9/13/2009,29.4,81.31,1.566666667,100.49,0.01,25.73
9/14/2009,28.18,88.88,2.096666667,100.49,6.34,26.12
9/15/2009,28.35,83.38,2.353333333,100.3,11.56,25.08
9/16/2009,27.89,87.75,2.106666667,100.32,10.89,25.58
9/17/2009,27.48,86.38,1.826666667,100.54,19.1,24.87
9/18/2009,27.66,91.5,3.39,100.71,6.89,26.11
9/19/2009,27.67,89.25,3.35,100.75,8.5,25.66
9/20/2009,26.83,92,3.343333333,100.77,8.75,25.4
9/21/2009,27.01,92.81,3.64,100.8,24.62,25.73
9/22/2009,26.62,91.25,3.203333333,100.67,17.07,25.03
9/23/2009,26.54,93.19,3.45,100.44,5.85,25.35
9/24/2009,27.4,88.19,2.62,100.48,3.94,25.21
9/25/2009,27.18,90.12,2.246666667,100.49,3.97,25.4
9/26/2009,27.85,87.69,1.813333333,100.42,0.09,25.55
9/27/2009,28.23,85.44,2.35,100.34,0,25.5
9/28/2009,27.47,88.56,1.99,100.34,2.93,25.4
9/29/2009,28.88,84.06,1.226666667,100.35,7.23,25.78
9/30/2009,27.21,92.88,2.276666667,100.44,0.93,25.95
10/1/2009,27.99,87.31,1.57,100.59,0,25.62
10/2/2009,28.7,82.38,1.463333333,100.53,3.81,25.25
10/3/2009,27.24,89,1.983333333,100.4,9.77,25.26
10/4/2009,26.28,94.25,6.156666667,100.38,11.98,25.3
10/5/2009,26.59,93.94,3.263333333,100.53,28.23,25.55
10/6/2009,27.02,92.75,3.633333333,100.47,12.52,25.73
10/7/2009,27.08,95.06,3.676666667,100.4,11.43,26.24
10/8/2009,27.1,94.94,4.44,100.22,17.28,26.23
10/9/2009,26.53,91,2.696666667,100.34,6.88,24.93
10/10/2009,26.14,82.31,2.076666667,100.64,1.5,22.68
10/11/2009,26.96,77.81,1.063333333,100.81,0.07,22.55
10/12/2009,26.36,83,2.253333333,100.9,0,23.06
10/13/2009,26.26,83.06,2.25,100.91,0,22.96
10/14/2009,26.28,84.38,2.46,100.93,0,23.24
10/15/2009,26.83,82.62,1.73,100.93,1.14,23.51
10/16/2009,27.2,83.62,0.986666667,100.87,1.85,24.08
10/17/2009,26.73,86.56,1.533333333,100.66,6.11,24.22
10/18/2009,26.51,84.06,1.813333333,100.65,1.92,23.45
10/19/2009,25.68,82.38,2.04,100.74,0.62,22.26
10/20/2009,23.88,75.56,1.78,100.92,0,18.99
10/21/2009,23.35,77.12,2.306666667,100.98,0,18.87
10/22/2009,24.08,80,2.043333333,100.99,0,20.08
10/23/2009,24.08,81.12,2,100.91,0,20.3
10/24/2009,24.01,84.62,2.523333333,100.87,0,21.08
10/25/2009,23.63,84.56,3.133333333,100.96,0,20.69
10/26/2009,23.19,84.12,2.97,101.05,0,20.14
10/27/2009,22.87,84.31,2.836666667,101.04,0,19.9
10/28/2009,22.97,85.56,2.916666667,101.13,0,20.21
10/29/2009,23.63,83.5,2.143333333,101.19,0,20.46
10/30/2009,22.95,85.44,3.113333333,101.14,0,20.17
10/31/2009,23.4,83.94,2.356666667,101.04,0,20.3
11/1/2009,23.34,83.94,1.89,101.14,0,20.26
11/2/2009,23.21,87.44,1.973333333,101.31,0,20.95
11/3/2009,24.6,83.06,1.91,101.37,0,21.33
11/4/2009,23.58,89.25,2.986666667,101.4,0,21.68
11/5/2009,24.79,79.31,1.683333333,101.33,0,20.75
11/6/2009,25.15,80.06,1.856666667,101.11,0,21.25
11/7/2009,24.43,81.88,2.113333333,100.98,0,20.91
11/8/2009,23.45,81,2.633333333,100.98,0,19.76
11/9/2009,23.53,77.38,2.593333333,100.87,0,19.02
11/10/2009,23.48,74.69,1.46,100.64,0,18.48
11/11/2009,23.64,74.94,1.6,100.66,0,18.67
11/12/2009,23.8,77.44,2.17,100.95,0,19.33
11/13/2009,23.9,76.06,2.22,101.11,0,19.15
11/14/2009,25.04,78.81,1.59,100.87,0,20.98
11/15/2009,25.44,81.06,1.833333333,100.63,0.09,21.73
11/16/2009,25.3,82.06,2.04,100.79,18.29,21.87
11/17/2009,23.21,84.31,2.5,101.01,3.31,20.26
11/18/2009,21.33,89,1.85,101.06,0.71,19.4
11/19/2009,22.5,82.5,2.53,101.21,0.17,19.15
11/20/2009,21.14,77.88,3.22,101.43,0,16.83
11/21/2009,18.51,72.06,3.34,101.51,0,12.98
11/22/2009,19.28,76.44,1.936666667,101.45,0,14.65
11/23/2009,20.23,78.38,1.68,101.39,0,15.88
11/24/2009,20.4,79.44,2.22,101.32,0,16.3
11/25/2009,20.18,81.62,2.966666667,101.23,0,16.65
11/26/2009,20.26,80.94,2.81,101.17,0,16.57
11/27/2009,19.87,79.12,2.666666667,101.35,0,15.76
11/28/2009,19.94,77,2.043333333,101.44,0,15.26
11/29/2009,20.94,71.25,0.88,101.43,0,14.91
11/30/2009,21.55,65.38,0.98,101.47,0,14.44
12/1/2009,22.19,63.88,0.756666667,101.47,0,14.73
12/2/2009,21.46,69.81,1.24,101.48,0,15.42
12/3/2009,20.9,73.94,1.786666667,101.47,0,15.67
12/4/2009,20.94,79.75,1.52,101.36,0,17.01
12/5/2009,21.15,77.69,1.893333333,101.28,0,16.76
12/6/2009,19.65,78.56,2.04,101.18,0,15.44
12/7/2009,18.92,72.88,2.016666667,101.25,0,13.5
12/8/2009,18.48,73.69,2.643333333,101.3,0,13.19
12/9/2009,18.21,76.19,2.393333333,101.33,0,13.47
12/10/2009,18.32,75.94,1.77,101.27,0,13.54
12/11/2009,18.01,76.94,1.523333333,101.27,0,13.47
12/12/2009,18.15,78.44,1.863333333,101.26,0,13.93
12/13/2009,19.15,75.19,1.623333333,101.3,0,14.1
12/14/2009,19.23,74.31,1.756666667,101.4,0,14.07
12/15/2009,19.35,74.94,2.073333333,101.47,0,14.33
12/16/2009,19.98,73.38,1.593333333,101.39,0,14.72
12/17/2009,20.51,70.31,1.933333333,101.45,0,14.48
12/18/2009,20.37,74.19,2.336666667,101.53,0,15.25
12/19/2009,20.56,77.75,2.41,101.62,5.46,16.28
12/20/2009,19.31,75.69,3.383333333,101.79,0.03,14.41
12/21/2009,17.37,73,3.266666667,101.66,0,11.85
12/22/2009,17.37,77.75,3.023333333,101.51,0,13.03
12/23/2009,17.22,76.19,2.993333333,101.45,0,12.46
12/24/2009,16.57,72.62,2.95,101.41,0,11.09
12/25/2009,15.18,69.5,2.636666667,101.35,0.03,9.06
12/26/2009,15.64,71.38,2.11,101.28,0,9.88
12/27/2009,15.98,73,2.216666667,101.27,0,10.53
12/28/2009,16.14,76.38,2.946666667,101.16,0,11.53
12/29/2009,15.74,70.19,2.36,101.26,0,9.8
12/30/2009,16.44,71.44,2.156666667,101.18,0,10.6
12/31/2009,15.7,77.56,3.223333333,101.22,0.05,11.49
1/1/2010,15.44,75.12,3.696666667,101.4,0,10.55
1/2/2010,16.3,73.94,2.433333333,101.46,0,10.99
1/3/2010,16.68,73.12,3.15,101.34,0,11.29
1/4/2010,16.02,68.62,3.113333333,101.12,0,9.58
1/5/2010,16.35,66.62,3.343333333,101.13,0,9.59
1/6/2010,16.03,70.5,3.006666667,101.24,0,9.82
1/7/2010,17.73,66,2.063333333,101.38,0,10.3
1/8/2010,18.2,66.62,2.17,101.34,0,10.98
1/9/2010,17.3,64.19,3.19,101.32,0,9.5
1/10/2010,16.72,61.81,2.836666667,101.33,0,8.56
1/11/2010,15.83,62.19,2.983333333,101.44,0,7.85
1/12/2010,15.38,61.94,2.533333333,101.47,0,7.41
1/13/2010,16.88,63.12,2.193333333,101.55,0,9.23
1/14/2010,18.6,61.56,2.99,101.67,0,10.44
1/15/2010,18.35,65.44,4.086666667,101.82,0,10.98
1/16/2010,18.06,69.19,3.243333333,101.84,0,11.55
1/17/2010,19.36,64.44,2.053333333,101.74,0,11.7
1/18/2010,18.33,68.19,2.743333333,101.63,0,11.65
1/19/2010,18.02,66.31,3.02,101.46,0.03,11.02
1/20/2010,17.94,66.44,3.3,101.59,0,10.79
1/21/2010,17.83,67.81,2.913333333,101.43,0,10.83
1/22/2010,18.19,64.5,2.706666667,101.43,0,10.14
1/23/2010,18.69,60.19,2.77,101.42,0,9.8
1/24/2010,18.93,60.38,2.313333333,101.41,0,10.12
1/25/2010,20.13,52,1.723333333,101.38,0,8.74
1/26/2010,19.83,51.31,2.39,101.39,0,8.75
1/27/2010,18.78,55.94,3.06,101.51,0,8.77
1/28/2010,18.23,58,3.483333333,101.52,0,8.57
1/29/2010,18.39,58.31,3.17,101.44,0,8.75
1/30/2010,18.17,55.5,2.84,101.37,0,7.98
1/31/2010,18.3,53.44,2.67,101.45,0,7.65
2/1/2010,18.3,58.44,3.216666667,101.37,0,8.87
2/2/2010,18.48,51.38,2.596666667,101.29,0,6.82
2/3/2010,18.75,45.12,3.07,101.31,0,5.76
2/4/2010,18.08,44.44,3.046666667,101.36,0,4.6
2/5/2010,18.22,44.25,2.896666667,101.42,0,4.39
2/6/2010,17.74,42.94,2.813333333,101.53,0,3.93
2/7/2010,18.58,49.69,2.446666667,101.37,0,6.69
2/8/2010,20.71,47.38,1.74,101.14,0,8.23
2/9/2010,20.52,51,2.156666667,101.12,0,9.37
2/10/2010,21.57,53.94,2.703333333,101.18,0,10.94
2/11/2010,22.29,53.5,3.116666667,101.38,0,11.6
2/12/2010,21.73,47.19,3.126666667,101.36,0,8.51
2/13/2010,21.73,48.88,2.79,101.16,0,9.7
2/14/2010,22.62,56.88,2.793333333,101.06,0,12.94
2/15/2010,23.27,48.31,2.236666667,101.19,0.02,11.13
2/16/2010,22.76,50.62,2.78,101.19,0.23,11.27
2/17/2010,23.63,61.12,2.65,101.07,0.61,15.49
2/18/2010,22.71,53.12,4.026666667,101.14,0,10.62
2/19/2010,20.82,38.5,2.626666667,101.34,0,4.28
2/20/2010,21.33,34.19,2.236666667,101.3,0,4
2/21/2010,20.99,40.88,2.316666667,101.32,0,6.27
2/22/2010,21.41,43.56,2.573333333,101.25,0,7.5
2/23/2010,22.4,47.62,2.68,100.97,1.34,9.84
2/24/2010,24.4,43.56,2.38,100.75,1.76,10.42
2/25/2010,23.7,70.19,1.983333333,100.93,15.43,17.51
2/26/2010,24.58,55.88,1.816666667,101.06,0,14.04
2/27/2010,23.2,47.31,2.493333333,100.98,0,10.45
2/28/2010,24.43,45.94,1.996666667,100.94,0,11.25
3/1/2010,25.13,50.75,2.513333333,100.98,0,13.19
3/2/2010,26.02,45.5,3.093333333,100.77,0,12.26
3/3/2010,25.59,47.44,3.816666667,100.61,0,11.94
3/4/2010,26.08,55,3.776666667,100.64,0,13.91
3/5/2010,27.12,59.31,4.596666667,100.63,0,16.44
3/6/2010,27.48,62.62,3.55,100.78,0,18.11
3/7/2010,27.51,53.31,3.71,100.9,0,14.62
3/8/2010,27.26,45.81,3.1,101,0,13.35
3/9/2010,26.86,35.44,3.273333333,101.21,0,9.04
3/10/2010,25.71,32.81,3.326666667,101.26,0,6.62
3/11/2010,25.33,32.5,3,101.37,0,6.29
3/12/2010,25.87,32.31,2.736666667,101.3,0,6.61
3/13/2010,26.51,27.5,2.486666667,101.05,0,4.71
3/14/2010,27.26,29.81,2.61,100.84,0.01,6.58
3/15/2010,26.76,49.94,2.553333333,100.9,11.18,13.83
3/16/2010,27.64,57.19,2.47,101.13,1.95,17.05
3/17/2010,28.4,42.81,2.476666667,101.27,0,13.3
3/18/2010,28.91,39.19,2.613333333,101.29,0,12.16
3/19/2010,28.61,40,2.67,100.98,0,12.35
3/20/2010,29.31,35.75,2.373333333,100.84,0,11.18
3/21/2010,30.26,31.88,1.843333333,100.6,0,10.51
3/22/2010,29.97,42.88,4.26,100.27,0,14.66
3/23/2010,30.51,60.56,6.006666667,100.17,0.09,19.63
3/24/2010,30.72,60.75,6.1,100.38,0.32,20.57
3/25/2010,30.47,59.69,5.946666667,100.52,0,20.16
3/26/2010,30.34,60.88,4.686666667,100.57,0,20.76
3/27/2010,30.01,64.56,6.08,100.6,0.07,21.62
3/28/2010,29.94,64.62,6.846666667,100.6,4.74,21.73
3/29/2010,29.81,65.81,5.713333333,100.57,8.28,21.53
3/30/2010,29.91,67.88,6.223333333,100.5,6.37,22.14
3/31/2010,30.47,66.19,6.273333333,100.23,7.09,22.18
4/1/2010,31.24,62.94,5.386666667,100.27,1.3,21.4
4/2/2010,30.73,67.12,6.49,100.47,2.85,22.98
4/3/2010,31.01,63.81,6.05,100.63,3.41,22.07
4/4/2010,31.06,62.06,4.703333333,100.71,0.16,21.99
4/5/2010,31.76,59.38,4.683333333,100.56,0.36,21.37
4/6/2010,32.02,56.25,4.44,100.51,0.3,19.5
4/7/2010,32.26,53.88,2.92,100.82,0.35,19.24
4/8/2010,32.14,45.94,2.6,100.87,0,17.04
4/9/2010,31.94,48.5,3.453333333,100.43,0,17.73
4/10/2010,32.44,56.38,5.116666667,100.1,0.6,18.8
4/11/2010,31.95,62.38,5.843333333,100.27,1.1,22.27
4/12/2010,32.46,59.44,5.733333333,100.4,0.04,22.3
4/13/2010,31.31,62.69,5.623333333,100.44,1.11,22.63
4/14/2010,30.43,66.81,4.663333333,100.56,2.46,23.01
4/15/2010,29.38,71.12,3.096666667,100.82,6.31,23.25
4/16/2010,31.4,58.56,2.15,100.73,3.72,21.37
4/17/2010,30.98,60.94,5.496666667,100.61,8.71,21.68
4/18/2010,30.18,69.81,5.896666667,100.5,8.36,23.52
4/19/2010,32.04,62.31,7.97,100.13,3.24,23.05
4/20/2010,32.63,61.38,8.42,99.9,2.53,23.26
4/21/2010,32.52,64.19,8.02,100.1,2.67,23.9
4/22/2010,32.34,62.56,7.76,100.35,1.34,23.46
4/23/2010,32.22,58.31,6.66,100.51,0.98,22.14
4/24/2010,31.9,60.06,6.093333333,100.44,3.45,22.03
4/25/2010,31.21,65.38,7.146666667,100.4,6.27,23.25
4/26/2010,30.29,70.81,6.036666667,100.84,10.17,23.65
4/27/2010,28.33,70.94,4.346666667,101.02,2.67,22.05
4/28/2010,29.88,61.38,2.683333333,100.85,6.14,21.14
4/29/2010,28.73,77.31,2.26,100.83,14.01,24.19
4/30/2010,28.27,77.5,2.353333333,100.86,12.74,23.74
5/1/2010,29.09,72.25,2.206666667,100.81,6.2,23.23
5/2/2010,28.76,79,2.953333333,100.65,15.21,24.62
5/3/2010,27.43,81.81,2.51,100.52,7.31,23.94
5/4/2010,28.22,73.12,2.516666667,100.42,2.21,22.56
5/5/2010,28.69,71.25,2.493333333,100.37,4.14,22.63
5/6/2010,27.72,78.88,2.023333333,100.43,4.45,23.49
5/7/2010,28.9,70.94,1.6,100.39,4.74,22.62
5/8/2010,29.07,72.31,3.34,100.29,2.25,23.24
5/9/2010,31.59,66.88,4.58,100.01,5.02,23.82
5/10/2010,32.4,67.38,5.126666667,99.98,9.55,24.76
5/11/2010,32.63,67,6.18,100.04,1.13,25.01
5/12/2010,32.03,68.38,6.19,100.11,2.48,24.77
5/13/2010,31.6,69.88,6.233333333,100.17,3.12,24.82
5/14/2010,30.79,74.44,5.173333333,100.2,9.77,25.18
5/15/2010,30.39,73.69,4.323333333,100.18,7.62,24.63
5/16/2010,31.44,69.12,3.946666667,100.22,1.37,24.46
5/17/2010,31.7,68.31,2.55,100.42,2.86,24.61
5/18/2010,32.28,61,2.91,100.51,2.68,22.88
5/19/2010,31.73,67.38,5.75,100.41,3.63,24.49
5/20/2010,29.15,82.81,6.193333333,100.3,56.71,25.8
5/21/2010,27.94,90.5,3.956666667,100.46,30.24,26.23
5/22/2010,27.9,84.69,4.056666667,100.53,8.36,24.89
5/23/2010,27.9,84,3.39,100.43,1.83,24.73
5/24/2010,27.26,88.19,5.846666667,100.01,1.32,25.08
5/25/2010,29.18,78.06,2.426666667,99.78,13.6,24.6
5/26/2010,29.46,88.38,3.446666667,99.66,26.19,27.27
5/27/2010,29.19,84.19,4.833333333,99.92,8.73,26.05
5/28/2010,26.9,86.94,5.59,100.25,34.41,24.49
5/29/2010,28.08,84.94,3.38,100.24,5.56,25.15
5/30/2010,28.91,87.44,4.45,100.17,13.52,26.51
5/31/2010,28.51,89.31,5.01,100.21,16.45,26.55
6/1/2010,29.05,87.44,5.61,100.24,8.75,26.63
6/2/2010,29.63,87.69,5.106666667,100.35,12.27,27.25
6/3/2010,28.73,90.44,5.156666667,100.42,25.27,26.98
6/4/2010,28.56,92.75,5.173333333,100.35,44.45,27.26
6/5/2010,28.23,90.56,6.866666667,100.01,31.79,26.51
6/6/2010,28.73,90.81,6.216666667,99.89,20.51,27.05
6/7/2010,29.06,90.56,5.416666667,100.05,2.54,27.32
6/8/2010,29.3,87.94,4.223333333,100.19,2.15,26.98
6/9/2010,28.86,89.31,3.176666667,100.18,1.22,26.87
6/10/2010,28.44,89.62,3.2,100.29,1.3,26.52
6/11/2010,28.61,87.56,2.75,100.28,3.73,26.26
6/12/2010,27.8,90.19,3.32,100.33,11.1,26
6/13/2010,27.49,90.56,3.85,100.31,20.3,25.77
6/14/2010,27.98,88.44,4.373333333,100.18,3.38,25.83
6/15/2010,28.65,89.38,3.813333333,100.02,4.93,26.67
6/16/2010,29.26,86.69,3.146666667,100.02,10.41,26.7
6/17/2010,28.67,89.88,4.383333333,100.13,27.87,26.8
6/18/2010,28.1,89.5,3.236666667,100.26,9.43,26.14
6/19/2010,28.74,86.94,3.796666667,100.32,4.97,26.23
6/20/2010,28.97,87.38,4.873333333,100.3,5.26,26.56
6/21/2010,29.03,88,4.483333333,100.14,3,26.76
6/22/2010,29.01,88.56,4.103333333,99.94,1.82,26.86
6/23/2010,28.54,90.38,3.506666667,99.96,0.58,26.76
6/24/2010,28.96,85.56,3.343333333,99.83,0.74,26.12
6/25/2010,28.46,89.56,5.856666667,99.71,8.41,26.51
6/26/2010,28.04,91.44,7.156666667,99.83,25.08,26.51
6/27/2010,28.73,90,6.59,100.02,26.72,26.9
6/28/2010,28.58,91,6.103333333,99.96,20.2,26.96
6/29/2010,28.69,91.56,4.193333333,99.96,33.86,27.18
6/30/2010,28.32,93.56,3.246666667,100.04,15.49,27.18
7/1/2010,28.05,91,3.92,100.09,3.73,26.4
7/2/2010,28.19,90.56,3.723333333,100.22,6.5,26.45
7/3/2010,28.73,87.75,3.806666667,100.3,8.24,26.4
7/4/2010,28.73,86.62,3.153333333,100.45,3.1,26.15
7/5/2010,27.69,89.25,3.19,100.48,3.99,25.69
7/6/2010,28.25,87.56,4.633333333,100.53,4.36,25.87
7/7/2010,28.45,88.38,4.703333333,100.64,5.66,26.26
7/8/2010,28.52,87.19,4.603333333,100.58,2.45,26.08
7/9/2010,28.82,87.69,4.643333333,100.33,4.42,26.49
7/10/2010,29.24,87.56,4.96,100.21,3.12,26.87
7/11/2010,29.05,91.31,4.483333333,100.13,6.83,27.46
7/12/2010,28.44,89.25,4.143333333,100.15,1.52,26.44
7/13/2010,29,87.5,3.98,100.13,6.34,26.59
7/14/2010,28.84,87.81,4.68,100.18,1.35,26.52
7/15/2010,28.97,86.12,3.65,100.2,1.54,26.29
7/16/2010,28.54,87.56,3.173333333,100.18,0.37,26.2
7/17/2010,29.56,84.94,3.496666667,100.19,1.2,26.6
7/18/2010,29.34,85.38,3.336666667,100.2,1.23,26.5
7/19/2010,28.68,88.38,4.146666667,100.21,6.57,26.51
7/20/2010,28.25,90.19,4,100.27,2.05,26.44
7/21/2010,28.71,88.38,4.163333333,100.28,2.77,26.5
7/22/2010,28.91,87.31,4.21,100.23,2.74,26.48
7/23/2010,29.18,89.12,3.883333333,99.94,8.19,27.12
7/24/2010,29.15,86.94,4.126666667,99.73,3.32,26.62
7/25/2010,28.56,87.69,6.47,99.67,8.88,26.25
7/26/2010,28.17,88.94,6.08,100.05,6.53,26.12
7/27/2010,28.4,88.44,3.233333333,100.28,2.79,26.22
7/28/2010,29.37,83.81,2.673333333,100.16,3.08,26.12
7/29/2010,27.87,90.25,3.5,100.19,11.82,26.08
7/30/2010,27.44,93.06,5.706666667,100.26,21.95,26.23
7/31/2010,27.12,92.75,3.446666667,100.39,21.57,25.83
8/1/2010,27.75,90.94,3.806666667,100.33,8.18,26.09
8/2/2010,27.8,89.44,3.04,100.31,3.35,25.86
8/3/2010,27.73,90,3.233333333,100.14,1.7,25.88
